mint,symbol,created_at_utc,complete,pool_address,market_cap_usd_at_snapshot,ath_market_cap_usd
J6Six8GAJKFVb5oAn9J5YbaYHGY1mFWPLf1YbNe4TQ8i,Grace,2026-09-08T16:55:19+00:00,False,7EtfTnPYRbyQSDCVHpyh85DCK6b67nfoSEReaNhdR8dd,2913.88630145301,8020.589759531376
9W5TsmWRyKLRHVJ9YkADPX27q8c21eCuST5Y3A7vu9Md,thicclana,2026-09-08T17:04:37+00:00,False,4M8m8yafV9tkz3CSpvYz3U854bWZxqnSCCkY81xwCjVF,2908.401632602339,4058.0009334736615
FNmd1DafKFXi66bitRpMYjHoBYzfTttZGRpTPv9a5sgM,FatCat,2026-09-08T17:11:56+00:00,False,7nVvFdJCNZMBwTEBxyvmGKoCcuzSsXMwsKeeo4gGuQPX,2919.1981748848675,6243.851574856985
8QsDHJaFu5h9dT9XhNHmsxGJv4qdQKWtKLEPs4C7jh8R,ZARATHUSTRA,2026-09-08T17:12:33+00:00,False,CXTekBTezb6a3dP6wZQafUhJsoRMVH92U23FgHMrSVJj,2907.3881069821423,6377.409898878878
62hELP9tMqZpSTg2mpwpE1YW4ohmfKEncob6uVJuCBpA,MESSI,2026-09-08T17:15:30+00:00,False,AALaxQMmcCYKk17UZEe9CGvfk3eoRN8rudUgzbBG6V9n,2908.2299034818925,4686.031188091835
DDZpqNMtbSciWf86ixYVUAAerfo7oKSt1DuDZLEmM4x2,pulymerket,2026-09-08T17:15:48+00:00,False,4YqL2ww2sQrPfMdYaBUwYTNWbpMnHBcHpdU3pFJnDzFT,2908.2299055176536,5065.939376586322
6uunVjeZMTe6gPccpVxVMCyMhHZypwCfe1Y8yip5PkzN,MCAT,2026-09-08T17:21:41+00:00,False,JAxy5J2UeULBZTnmD6KpAWsSUvet5XC8cLT3uXRjqTJ6,3346.828857859043,25501.019307573806
Ujd8gxKt7SfdXh4jfy1yaLhwE9DtVqXM4UxTGkuinX5,MCAT,2026-09-08T17:23:14+00:00,False,Atm6JGS7hTmYYvCzCc3VaCW426vnLkWyVRBbHo7s6Q1J,3050.7121733890594,8052.046963710546
EL9wi2ETJmkRzXeVfjBAVfaRAsqtA8KPZggVy5zYXLff,MCAT,2026-09-08T17:24:00+00:00,False,2gUzNsWaZstLV58UnuBc8QeZzK8YZtTBwDXPRbxhzjVR,2913.1732658969604,6420.606736151007
CXBSMKhKcGZ47RXT8tFsVFNc7askWpN9BqpxyZabDQu4,Chudfish,2026-09-08T17:25:06+00:00,False,8R3wAgFrGnMoDh7dDAijuwxpwWSPbf7Gu4aRpcCm3P3d,2971.7752355458965,12203.888020117527
6vkLEv3r7JPd7oAH6wcJpAC2shva3y3YPdtwn9CBynWx,MBIRD,2026-09-08T17:27:53+00:00,False,B8HWvWrviFPBxbz5RU5s6fJFyGQd7C2jEADD7VD9C8g8,2915.1656732187685,6389.289242425742
DohbLEXzNjewZctAJarsaoqxxWVo5Q9hp5BvhvU63WxJ,ROCKY,2026-09-08T17:31:51+00:00,False,FfApHxBcbChDYcCupVe5W38pwQhrD6crdnfAgnsXJEbU,2902.326922528275,6480.2933142539305
CjMCNtoHVnzxNtztKyoiTyaYVnwcpkmN9CyRDr2r6jPE,Luke,2026-09-08T17:33:48+00:00,True,AWnSmp1vyRfRubmYUXT3NtscuhQP49BaVU7E9dLR81NF,87608.55740486667,94141.52366062794
3PRBu5w8KcTtmyANmuS2D63b9TpiiBJbD1hdjFgHhHUy,OG,2026-09-08T17:37:13+00:00,False,Cmz7jqqm7tRtG52HRgiWP6LXWh6fRX3hN32Ds3U2ZkC6,2903.048498699433,3412.200788842785
EvsUm7RPAxzPk6SS31jkX524VuuVW4cY98CrCNwMpfY8,Chad,2026-09-08T17:38:40+00:00,False,F5XkcBjfKA8nKSP6y8DcT5NcmnhTpzCsXVpFhXi7UETw,2954.4211210598805,10632.630923670176
